game_id,season,week,gameday,home,away,home_score,away_score,home_win,margin,is_divisional,home_points_for_r3,home_points_against_r3,home_pass_yards_for_r3,home_rush_yards_for_r3,home_pass_yards_against_r3,home_rush_yards_against_r3,home_turnovers_for_r3,home_takeaways_for_r3,home_to_diff_r3,home_points_for_r4,home_points_against_r4,home_pass_yards_for_r4,home_rush_yards_for_r4,home_pass_yards_against_r4,home_rush_yards_against_r4,home_turnovers_for_r4,home_takeaways_for_r4,home_to_diff_r4,away_points_for_r3,away_points_against_r3,away_pass_yards_for_r3,away_rush_yards_for_r3,away_pass_yards_against_r3,away_rush_yards_against_r3,away_turnovers_for_r3,away_takeaways_for_r3,away_to_diff_r3,away_points_for_r4,away_points_against_r4,away_pass_yards_for_r4,away_rush_yards_for_r4,away_pass_yards_against_r4,away_rush_yards_against_r4,away_turnovers_for_r4,away_takeaways_for_r4,away_to_diff_r4
2009_09_HOU_IND,2009,9,2009-11-08,IND,HOU,20.0,17.0,1,3.0,0.0,,,0.0,-0.3333333333333333,,,,,,,,5.5,15.25,,,,,,,,0.0,6.0,,,,,,,,0.0,4.5,,,,,
2009_09_KC_JAX,2009,9,2009-11-08,JAX,KC,24.0,21.0,1,3.0,0.0,,,0.0,5.0,,,,,,,,0.0,3.75,,,,,,,,0.0,16.0,,,,,,,,0.0,12.0,,,,,
2009_09_MIA_NE,2009,9,2009-11-08,NE,MIA,27.0,17.0,1,10.0,0.0,,,0.0,11.333333333333334,,,,,,,,0.0,19.25,,,,,,,,37.333333333333336,-1.6666666666666667,,,,,,,,28.0,-1.25,,,,,
2009_09_GB_TB,2009,9,2009-11-08,TB,GB,38.0,28.0,1,10.0,0.0,,,57.333333333333336,4.0,,,,,,,,43.0,3.0,,,,,,,,1.0,0.0,,,,,,,,0.75,0.0,,,,,
2009_09_CAR_NO,2009,9,2009-11-08,NO,CAR,30.0,20.0,1,10.0,0.0,,,0.0,30.333333333333332,,,,,,,,0.0,22.75,,,,,,,,0.0,28.666666666666668,,,,,,,,0.0,21.5,,,,,
2009_09_DET_SEA,2009,9,2009-11-08,SEA,DET,32.0,20.0,1,12.0,0.0,,,0.0,20.666666666666668,,,,,,,,0.0,15.5,,,,,,,,0.0,5.0,,,,,,,,42.0,4.75,,,,,
2009_09_SD_NYG,2009,9,2009-11-08,NYG,SD,20.0,21.0,0,-1.0,0.0,,,0.0,7.0,,,,,,,,0.0,5.25,,,,,,,,,,,,,,,,,,,,,,,
2009_09_TEN_SF,2009,9,2009-11-08,SF,TEN,27.0,34.0,0,-7.0,0.0,,,0.0,2.6666666666666665,,,,,,,,0.0,2.0,,,,,,,,0.0,76.0,,,,,,,,0.0,68.75,,,,,
2009_09_DAL_PHI,2009,9,2009-11-08,PHI,DAL,16.0,20.0,0,-4.0,0.0,,,0.0,27.333333333333332,,,,,,,,0.0,20.5,,,,,,,,0.0,3.6666666666666665,,,,,,,,0.0,2.75,,,,,
2009_09_PIT_DEN,2009,9,2009-11-09,DEN,PIT,10.0,28.0,0,-18.0,0.0,,,0.0,13.0,,,,,,,,0.0,9.75,,,,,,,,0.0,29.333333333333332,,,,,,,,0.0,22.25,,,,,
2009_10_CHI_SF,2009,10,2009-11-12,SF,CHI,10.0,6.0,1,4.0,0.0,,,0.0,5.0,,,,,,,,0.0,3.75,,,,,,,,0.0,11.0,,,,,,,,0.0,8.25,,,,,
2009_10_ATL_CAR,2009,10,2009-11-15,CAR,ATL,28.0,19.0,1,9.0,0.0,,,0.0,5.0,,,,,,,,0.0,3.75,,,,,,,,45.0,3.0,,,,,,,,33.75,43.75,,,,,
2009_10_TB_MIA,2009,10,2009-11-15,MIA,TB,25.0,23.0,1,2.0,0.0,,,73.0,15.0,,,,,,,,54.75,11.25,,,,,,,,68.33333333333333,6.666666666666667,,,,,,,,51.25,5.0,,,,,
2009_10_DET_MIN,2009,10,2009-11-15,MIN,DET,27.0,10.0,1,17.0,0.0,,,0.0,33.0,,,,,,,,0.0,24.75,,,,,,,,67.66666666666667,9.0,,,,,,,,50.75,23.5,,,,,
2009_10_JAX_NYJ,2009,10,2009-11-15,NYJ,JAX,22.0,24.0,0,-2.0,0.0,,,88.33333333333333,8.0,,,,,,,,66.25,6.0,,,,,,,,0.0,15.666666666666666,,,,,,,,0.0,11.75,,,,,
2009_10_CIN_PIT,2009,10,2009-11-15,PIT,CIN,12.0,18.0,0,-6.0,0.0,,,0.0,52.666666666666664,,,,,,,,0.0,39.5,,,,,,,,0.0,3.6666666666666665,,,,,,,,0.0,2.75,,,,,
2009_10_NO_STL,2009,10,2009-11-15,STL,NO,23.0,28.0,0,-5.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,16.666666666666668,,,,,,,,0.0,16.5,,,,,
2009_10_BUF_TEN,2009,10,2009-11-15,TEN,BUF,41.0,17.0,1,24.0,0.0,,,57.333333333333336,50.666666666666664,,,,,,,,43.0,38.0,,,,,,,,0.0,14.333333333333334,,,,,,,,0.0,17.75,,,,,
2009_10_DEN_WAS,2009,10,2009-11-15,WAS,DEN,27.0,17.0,1,10.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,,,,,,,,0.0,0.75,,,,,
2009_10_KC_OAK,2009,10,2009-11-15,OAK,KC,10.0,16.0,0,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,13.333333333333334,,,,,,,,0.0,10.0,,,,,
2009_10_SEA_ARI,2009,10,2009-11-15,ARI,SEA,31.0,20.0,1,11.0,0.0,,,0.0,51.333333333333336,,,,,,,,0.0,38.5,,,,,,,,0.0,4.666666666666667,,,,,,,,0.0,3.5,,,,,
2009_10_DAL_GB,2009,10,2009-11-15,GB,DAL,17.0,7.0,1,10.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,6.333333333333333,,,,,,,,0.0,7.25,,,,,
2009_10_PHI_SD,2009,10,2009-11-15,SD,PHI,31.0,23.0,1,8.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,18.0,,,,,,,,0.0,13.5,,,,,
2009_10_NE_IND,2009,10,2009-11-15,IND,NE,35.0,34.0,1,1.0,0.0,,,0.0,1.0,,,,,,,,0.0,16.5,,,,,,,,0.0,29.666666666666668,,,,,,,,0.0,22.25,,,,,
2009_10_BAL_CLE,2009,10,2009-11-16,CLE,BAL,0.0,16.0,0,-16.0,0.0,,,0.0,0.0,,,,,,,,2.25,0.0,,,,,,,,65.0,17.666666666666668,,,,,,,,48.75,13.25,,,,,
2009_11_MIA_CAR,2009,11,2009-11-19,CAR,MIA,17.0,24.0,0,-7.0,0.0,,,0.0,27.333333333333332,,,,,,,,0.0,20.5,,,,,,,,0.0,0.3333333333333333,,,,,,,,43.75,0.25,,,,,
2009_11_IND_BAL,2009,11,2009-11-22,BAL,IND,15.0,17.0,0,-2.0,0.0,,,51.666666666666664,33.0,,,,,,,,38.75,24.75,,,,,,,,0.0,4.666666666666667,,,,,,,,0.0,12.5,,,,,
2009_11_WAS_DAL,2009,11,2009-11-22,DAL,WAS,7.0,6.0,1,1.0,0.0,,,0.0,4.333333333333333,,,,,,,,0.0,4.75,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,,,,,
2009_11_CLE_DET,2009,11,2009-11-22,DET,CLE,38.0,37.0,1,1.0,0.0,,,74.66666666666667,9.333333333333334,,,,,,,,56.0,7.0,,,,,,,,0.0,5.0,,,,,,,,24.75,4.0,,,,,
2009_11_SF_GB,2009,11,2009-11-22,GB,SF,30.0,24.0,1,6.0,0.0,,,0.0,0.6666666666666666,,,,,,,,0.0,0.5,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,,,,,
2009_11_BUF_JAX,2009,11,2009-11-22,JAX,BUF,18.0,15.0,1,3.0,0.0,,,0.0,1.6666666666666667,,,,,,,,0.0,1.25,,,,,,,,0.0,0.0,,,,,,,,46.25,1.0,,,,,
2009_11_PIT_KC,2009,11,2009-11-22,KC,PIT,27.0,24.0,1,3.0,0.0,,,0.0,34.333333333333336,,,,,,,,0.0,25.75,,,,,,,,0.0,12.0,,,,,,,,0.0,9.0,,,,,
2009_11_SEA_MIN,2009,11,2009-11-22,MIN,SEA,35.0,9.0,1,26.0,0.0,,,0.0,46.666666666666664,,,,,,,,0.0,34.25,,,,,,,,0.0,41.0,,,,,,,,0.0,36.75,,,,,
2009_11_ATL_NYG,2009,11,2009-11-22,NYG,ATL,34.0,31.0,1,3.0,0.0,,,0.0,16.0,,,,,,,,0.0,12.0,,,,,,,,74.66666666666667,21.666666666666668,,,,,,,,56.0,16.25,,,,,
2009_11_NO_TB,2009,11,2009-11-22,TB,NO,7.0,38.0,0,-31.0,0.0,,,65.33333333333333,12.0,,,,,,,,49.0,22.0,,,,,,,,0.0,28.0,,,,,,,,0.0,21.0,,,,,
2009_11_ARI_STL,2009,11,2009-11-22,STL,ARI,13.0,21.0,0,-8.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,40.666666666666664,,,,,,,,0.0,30.5,,,,,
2009_11_SD_DEN,2009,11,2009-11-22,DEN,SD,3.0,32.0,0,-29.0,0.0,,,0.0,35.333333333333336,,,,,,,,0.0,26.5,,,,,,,,,,,,,,,,,,,,,,,
2009_11_NYJ_NE,2009,11,2009-11-22,NE,NYJ,31.0,14.0,1,17.0,0.0,,,0.0,10.333333333333334,,,,,,,,0.0,7.75,,,,,,,,70.66666666666667,11.0,,,,,,,,53.0,8.25,,,,,
2009_11_CIN_OAK,2009,11,2009-11-22,OAK,CIN,20.0,17.0,1,3.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,13.666666666666666,,,,,,,,0.0,15.75,,,,,
2009_11_PHI_CHI,2009,11,2009-11-22,CHI,PHI,20.0,24.0,0,-4.0,0.0,,,0.0,0.0,,,,,,,,0.0,10.25,,,,,,,,0.0,-0.3333333333333333,,,,,,,,0.0,-0.25,,,,,
2009_11_TEN_HOU,2009,11,2009-11-23,HOU,TEN,17.0,20.0,0,-3.0,0.0,,,0.0,7.333333333333333,,,,,,,,0.0,5.5,,,,,,,,0.0,0.0,,,,,,,,0.0,33.0,,,,,
2009_12_GB_DET,2009,12,2009-11-26,DET,GB,12.0,34.0,0,-22.0,0.0,,,140.66666666666666,2.3333333333333335,,,,,,,,105.5,1.75,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,,,,,
2009_12_OAK_DAL,2009,12,2009-11-26,DAL,OAK,24.0,7.0,1,17.0,0.0,,,0.0,0.3333333333333333,,,,,,,,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,
2009_12_NYG_DEN,2009,12,2009-11-26,DEN,NYG,26.0,6.0,1,20.0,0.0,,,0.0,26.666666666666668,,,,,,,,0.0,20.0,,,,,,,,0.0,11.333333333333334,,,,,,,,0.0,8.5,,,,,
2009_12_TB_ATL,2009,12,2009-11-29,ATL,TB,20.0,17.0,1,3.0,0.0,,,89.33333333333333,30.0,,,,,,,,67.0,22.5,,,,,,,,42.0,20.666666666666668,,,,,,,,31.5,15.5,,,,,
2009_12_MIA_BUF,2009,12,2009-11-29,BUF,MIA,31.0,14.0,1,17.0,0.0,,,0.0,17.666666666666668,,,,,,,,74.25,14.5,,,,,,,,0.0,8.0,,,,,,,,43.0,6.0,,,,,
2009_12_CLE_CIN,2009,12,2009-11-29,CIN,CLE,16.0,7.0,1,9.0,0.0,,,0.0,55.333333333333336,,,,,,,,0.0,41.5,,,,,,,,0.0,12.0,,,,,,,,76.0,10.0,,,,,
2009_12_IND_HOU,2009,12,2009-11-29,HOU,IND,27.0,35.0,0,-8.0,0.0,,,0.0,7.0,,,,,,,,0.0,5.25,,,,,,,,0.0,1.0,,,,,,,,0.0,0.75,,,,,
2009_12_CAR_NYJ,2009,12,2009-11-29,NYJ,CAR,17.0,6.0,1,11.0,0.0,,,45.333333333333336,0.3333333333333333,,,,,,,,34.0,0.25,,,,,,,,0.0,14.333333333333334,,,,,,,,0.0,10.75,,,,,
2009_12_WAS_PHI,2009,12,2009-11-29,PHI,WAS,27.0,24.0,1,3.0,0.0,,,0.0,36.333333333333336,,,,,,,,0.0,27.25,,,,,,,,0.0,0.0,,,,,,,,0.0,1.5,,,,,
2009_12_SEA_STL,2009,12,2009-11-29,STL,SEA,17.0,27.0,0,-10.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2009_12_KC_SD,2009,12,2009-11-29,SD,KC,43.0,14.0,1,29.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,19.333333333333332,,,,,,,,0.0,15.25,,,,,
2009_12_JAX_SF,2009,12,2009-11-29,SF,JAX,20.0,3.0,1,17.0,0.0,,,0.0,2.6666666666666665,,,,,,,,0.0,2.0,,,,,,,,0.0,6.666666666666667,,,,,,,,0.0,21.5,,,,,
2009_12_CHI_MIN,2009,12,2009-11-29,MIN,CHI,36.0,10.0,1,26.0,0.0,,,0.0,27.333333333333332,,,,,,,,19.25,21.75,,,,,,,,0.0,27.0,,,,,,,,0.0,20.25,,,,,
2009_12_ARI_TEN,2009,12,2009-11-29,TEN,ARI,20.0,17.0,1,3.0,0.0,,,0.0,50.333333333333336,,,,,,,,0.0,37.75,,,,,,,,0.0,61.333333333333336,,,,,,,,0.0,46.0,,,,,
2009_12_PIT_BAL,2009,12,2009-11-29,BAL,PIT,20.0,17.0,1,3.0,0.0,,,85.33333333333333,24.333333333333332,,,,,,,,64.0,18.25,,,,,,,,0.0,28.333333333333332,,,,,,,,0.0,21.25,,,,,
2009_12_NE_NO,2009,12,2009-11-30,NO,NE,38.0,17.0,1,21.0,0.0,,,0.0,37.0,,,,,,,,0.0,27.75,,,,,,,,0.0,3.3333333333333335,,,,,,,,0.0,21.75,,,,,
2009_13_NYJ_BUF,2009,13,2009-12-03,BUF,NYJ,13.0,19.0,0,-6.0,0.0,,,0.0,2.0,,,,,,,,0.0,19.75,,,,,,,,51.333333333333336,21.0,,,,,,,,38.5,16.0,,,,,
2009_13_PHI_ATL,2009,13,2009-12-06,ATL,PHI,7.0,34.0,0,-27.0,0.0,,,5.0,5.0,,,,,,,,3.75,9.25,,,,,,,,0.0,25.333333333333332,,,,,,,,0.0,19.0,,,,,
2009_13_TB_CAR,2009,13,2009-12-06,CAR,TB,16.0,6.0,1,10.0,0.0,,,0.0,11.666666666666666,,,,,,,,0.0,8.75,,,,,,,,83.33333333333333,4.666666666666667,,,,,,,,62.5,11.0,,,,,
2009_13_STL_CHI,2009,13,2009-12-06,CHI,STL,17.0,9.0,1,8.0,0.0,,,0.0,0.0,,,,,,,,0.0,6.75,,,,,,,,,,,,,,,,,,,,,,,
2009_13_DET_CIN,2009,13,2009-12-06,CIN,DET,23.0,13.0,1,10.0,0.0,,,0.0,29.0,,,,,,,,0.0,22.0,,,,,,,,71.0,8.666666666666666,,,,,,,,53.25,17.25,,,,,
2009_13_TEN_IND,2009,13,2009-12-06,IND,TEN,27.0,17.0,1,10.0,0.0,,,0.0,9.0,,,,,,,,0.0,6.75,,,,,,,,0.0,0.3333333333333333,,,,,,,,0.0,0.25,,,,,
2009_13_HOU_JAX,2009,13,2009-12-06,JAX,HOU,23.0,18.0,1,5.0,0.0,,,0.0,3.6666666666666665,,,,,,,,0.0,2.75,,,,,,,,0.0,19.0,,,,,,,,0.0,14.25,,,,,
2009_13_DEN_KC,2009,13,2009-12-06,KC,DEN,13.0,44.0,0,-31.0,0.0,,,0.0,31.0,,,,,,,,0.0,23.25,,,,,,,,0.0,29.333333333333332,,,,,,,,61.25,21.75,,,,,
2009_13_NE_MIA,2009,13,2009-12-06,MIA,NE,22.0,21.0,1,1.0,0.0,,,0.0,8.0,,,,,,,,43.75,6.0,,,,,,,,6.333333333333333,0.6666666666666666,,,,,,,,4.75,16.5,,,,,
2009_13_OAK_PIT,2009,13,2009-12-06,PIT,OAK,24.0,27.0,0,-3.0,0.0,,,48.333333333333336,40.666666666666664,,,,,,,,36.25,30.5,,,,,,,,,,,,,,,,,,,,,,,
2009_13_NO_WAS,2009,13,2009-12-06,WAS,NO,30.0,33.0,0,-3.0,0.0,,,0.0,0.0,,,,,,,,0.0,2.5,,,,,,,,0.0,21.333333333333332,,,,,,,,0.0,16.0,,,,,
2009_13_SD_CLE,2009,13,2009-12-06,CLE,SD,23.0,30.0,0,-7.0,0.0,,,0.0,1.6666666666666667,,,,,,,,0.0,1.25,,,,,,,,,,,,,,,,,,,,,,,
2009_13_DAL_NYG,2009,13,2009-12-06,NYG,DAL,31.0,24.0,1,7.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,45.0,,,,,,,,0.0,49.0,,,,,
2009_13_SF_SEA,2009,13,2009-12-06,SEA,SF,20.0,17.0,1,3.0,0.0,,,0.0,43.333333333333336,,,,,,,,0.0,32.5,,,,,,,,0.0,0.0,,,,,,,,0.0,2.75,,,,,
2009_13_MIN_ARI,2009,13,2009-12-06,ARI,MIN,30.0,17.0,1,13.0,0.0,,,0.0,25.0,,,,,,,,0.0,18.75,,,,,,,,0.0,43.333333333333336,,,,,,,,0.0,31.5,,,,,
2009_13_BAL_GB,2009,13,2009-12-07,GB,BAL,27.0,14.0,1,13.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,96.33333333333333,38.0,,,,,,,,72.25,28.5,,,,,
2009_14_PIT_CLE,2009,14,2009-12-10,CLE,PIT,13.0,6.0,1,7.0,0.0,,,0.0,9.333333333333334,,,,,,,,0.0,7.0,,,,,,,,0.0,34.333333333333336,,,,,,,,0.0,25.75,,,,,
2009_14_NO_ATL,2009,14,2009-12-13,ATL,NO,23.0,26.0,0,-3.0,0.0,,,0.0,20.333333333333332,,,,,,,,0.0,15.25,,,,,,,,0.0,6.0,,,,,,,,0.0,4.5,,,,,
2009_14_DET_BAL,2009,14,2009-12-13,BAL,DET,48.0,3.0,1,45.0,0.0,,,45.666666666666664,23.333333333333332,,,,,,,,34.25,17.5,,,,,,,,47.666666666666664,-0.6666666666666666,,,,,,,,35.75,18.25,,,,,
2009_14_GB_CHI,2009,14,2009-12-13,CHI,GB,14.0,21.0,0,-7.0,0.0,,,0.0,11.666666666666666,,,,,,,,0.0,31.5,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2009_14_SEA_HOU,2009,14,2009-12-13,HOU,SEA,34.0,7.0,1,27.0,0.0,,,0.0,13.666666666666666,,,,,,,,51.75,12.0,,,,,,,,0.0,3.0,,,,,,,,0.0,2.25,,,,,
2009_14_DEN_IND,2009,14,2009-12-13,IND,DEN,28.0,16.0,1,12.0,0.0,,,0.0,3.6666666666666665,,,,,,,,0.0,2.75,,,,,,,,0.0,44.666666666666664,,,,,,,,0.0,34.0,,,,,
2009_14_MIA_JAX,2009,14,2009-12-13,JAX,MIA,10.0,14.0,0,-4.0,0.0,,,0.0,6.0,,,,,,,,0.0,4.5,,,,,,,,0.0,4.0,,,,,,,,83.75,2.75,,,,,
2009_14_BUF_KC,2009,14,2009-12-13,KC,BUF,10.0,16.0,0,-6.0,0.0,,,0.0,-1.6666666666666667,,,,,,,,0.0,12.75,,,,,,,,0.0,30.333333333333332,,,,,,,,24.5,30.75,,,,,
2009_14_CIN_MIN,2009,14,2009-12-13,MIN,CIN,30.0,10.0,1,20.0,0.0,,,0.0,13.666666666666666,,,,,,,,0.0,10.25,,,,,,,,0.0,-0.6666666666666666,,,,,,,,0.0,-0.5,,,,,
2009_14_CAR_NE,2009,14,2009-12-13,NE,CAR,20.0,10.0,1,10.0,0.0,,,0.0,13.666666666666666,,,,,,,,0.0,10.25,,,,,,,,0.0,52.666666666666664,,,,,,,,40.25,39.25,,,,,
2009_14_NYJ_TB,2009,14,2009-12-13,TB,NYJ,3.0,26.0,0,-23.0,0.0,,,107.0,10.0,,,,,,,,80.25,7.5,,,,,,,,34.666666666666664,22.333333333333332,,,,,,,,26.0,16.75,,,,,
2009_14_WAS_OAK,2009,14,2009-12-13,OAK,WAS,13.0,34.0,0,-21.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,
2009_14_STL_TEN,2009,14,2009-12-13,TEN,STL,47.0,7.0,1,40.0,0.0,,,0.0,37.666666666666664,,,,,,,,0.0,28.25,,,,,,,,,,,,,,,,,,,,,,,
2009_14_SD_DAL,2009,14,2009-12-13,DAL,SD,17.0,20.0,0,-3.0,0.0,,,0.0,1.0,,,,,,,,0.0,2.25,,,,,,,,,,,,,,,,,,,,,,,
2009_14_PHI_NYG,2009,14,2009-12-13,NYG,PHI,38.0,45.0,0,-7.0,0.0,,,0.0,15.666666666666666,,,,,,,,0.0,15.75,,,,,,,,0.0,0.6666666666666666,,,,,,,,0.0,8.75,,,,,
2009_14_ARI_SF,2009,14,2009-12-14,SF,ARI,24.0,9.0,1,15.0,0.0,,,0.0,6.666666666666667,,,,,,,,0.0,6.75,,,,,,,,0.0,26.0,,,,,,,,0.0,19.5,,,,,
2009_15_IND_JAX,2009,15,2009-12-17,JAX,IND,31.0,35.0,0,-4.0,0.0,,,0.0,3.3333333333333335,,,,,,,,0.0,2.5,,,,,,,,0.0,9.333333333333334,,,,,,,,0.0,7.0,,,,,
2009_15_DAL_NO,2009,15,2009-12-19,NO,DAL,17.0,24.0,0,-7.0,0.0,,,0.0,21.333333333333332,,,,,,,,0.0,16.0,,,,,,,,0.0,20.666666666666668,,,,,,,,0.0,15.5,,,,,
2009_15_NE_BUF,2009,15,2009-12-20,BUF,NE,10.0,17.0,0,-7.0,0.0,,,0.0,28.0,,,,,,,,0.0,45.75,,,,,,,,0.0,31.333333333333332,,,,,,,,0.0,23.5,,,,,
2009_15_ARI_DET,2009,15,2009-12-20,DET,ARI,24.0,31.0,0,-7.0,0.0,,,0.0,27.0,,,,,,,,0.0,20.25,,,,,,,,0.0,28.333333333333332,,,,,,,,0.0,21.25,,,,,
2009_15_CLE_KC,2009,15,2009-12-20,KC,CLE,34.0,41.0,0,-7.0,0.0,,,0.0,47.666666666666664,,,,,,,,0.0,35.5,,,,,,,,0.0,24.333333333333332,,,,,,,,0.0,18.25,,,,,
2009_15_ATL_NYJ,2009,15,2009-12-20,NYJ,ATL,7.0,10.0,0,-3.0,0.0,,,0.0,19.333333333333332,,,,,,,,0.0,14.5,,,,,,,,0.0,29.666666666666668,,,,,,,,0.0,22.25,,,,,
2009_15_HOU_STL,2009,15,2009-12-20,STL,HOU,13.0,16.0,0,-3.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,11.333333333333334,,,,,,,,0.0,8.5,,,,,
2009_15_MIA_TEN,2009,15,2009-12-20,TEN,MIA,27.0,24.0,1,3.0,0.0,,,0.0,39.0,,,,,,,,0.0,29.25,,,,,,,,73.33333333333333,1.3333333333333333,,,,,,,,55.0,1.0,,,,,
2009_15_OAK_DEN,2009,15,2009-12-20,DEN,OAK,19.0,20.0,0,-1.0,0.0,,,0.0,21.666666666666668,,,,,,,,0.0,16.25,,,,,,,,,,,,,,,,,,,,,,,
2009_15_CIN_SD,2009,15,2009-12-20,SD,CIN,27.0,24.0,1,3.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,0.0,2.25,,,,,
2009_15_CHI_BAL,2009,15,2009-12-20,BAL,CHI,31.0,7.0,1,24.0,0.0,,,76.66666666666667,61.666666666666664,,,,,,,,60.0,49.75,,,,,,,,0.0,3.0,,,,,,,,0.0,15.0,,,,,
2009_15_SF_PHI,2009,15,2009-12-20,PHI,SF,27.0,13.0,1,14.0,0.0,,,0.0,9.333333333333334,,,,,,,,0.0,7.0,,,,,,,,0.0,5.333333333333333,,,,,,,,0.0,4.0,,,,,
2009_15_GB_PIT,2009,15,2009-12-20,PIT,GB,37.0,36.0,1,1.0,0.0,,,0.0,17.666666666666668,,,,,,,,0.0,13.25,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,,,,,
2009_15_TB_SEA,2009,15,2009-12-20,SEA,TB,7.0,24.0,0,-17.0,0.0,,,0.0,8.666666666666666,,,,,,,,0.0,16.25,,,,,,,,31.0,7.0,,,,,,,,23.25,8.75,,,,,
2009_15_MIN_CAR,2009,15,2009-12-20,CAR,MIN,26.0,7.0,1,19.0,0.0,,,0.0,11.666666666666666,,,,,,,,49.25,8.75,,,,,,,,0.0,4.333333333333333,,,,,,,,0.0,27.5,,,,,
2009_15_NYG_WAS,2009,15,2009-12-21,WAS,NYG,12.0,45.0,0,-33.0,0.0,,,0.0,-1.3333333333333333,,,,,,,,0.0,7.0,,,,,,,,0.0,18.333333333333332,,,,,,,,0.0,13.75,,,,,
2009_16_SD_TEN,2009,16,2009-12-25,TEN,SD,17.0,42.0,0,-25.0,0.0,,,0.0,34.666666666666664,,,,,,,,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,
2009_16_BUF_ATL,2009,16,2009-12-27,ATL,BUF,31.0,3.0,1,28.0,0.0,,,50.666666666666664,26.333333333333332,,,,,,,,38.0,19.75,,,,,,,,-0.3333333333333333,8.333333333333334,,,,,,,,-0.25,26.25,,,,,
2009_16_KC_CIN,2009,16,2009-12-27,CIN,KC,17.0,10.0,1,7.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.3333333333333333,,,,,,,,0.0,38.75,,,,,
2009_16_OAK_CLE,2009,16,2009-12-27,CLE,OAK,23.0,9.0,1,14.0,0.0,,,0.0,6.0,,,,,,,,0.0,4.5,,,,,,,,,,,,,,,,,,,,,,,
2009_16_SEA_GB,2009,16,2009-12-27,GB,SEA,48.0,10.0,1,38.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,18.333333333333332,,,,,,,,0.0,13.75,,,,,
2009_16_HOU_MIA,2009,16,2009-12-27,MIA,HOU,20.0,27.0,0,-7.0,0.0,,,0.0,7.0,,,,,,,,87.25,8.0,,,,,,,,0.0,2.3333333333333335,,,,,,,,0.0,1.75,,,,,
2009_16_JAX_NE,2009,16,2009-12-27,NE,JAX,35.0,7.0,1,28.0,0.0,,,0.0,30.666666666666668,,,,,,,,0.0,23.0,,,,,,,,0.0,7.666666666666667,,,,,,,,0.0,5.75,,,,,
2009_16_TB_NO,2009,16,2009-12-27,NO,TB,17.0,20.0,0,-3.0,0.0,,,0.0,6.666666666666667,,,,,,,,0.0,5.0,,,,,,,,68.33333333333333,0.3333333333333333,,,,,,,,51.25,0.25,,,,,
2009_16_CAR_NYG,2009,16,2009-12-27,NYG,CAR,9.0,41.0,0,-32.0,0.0,,,0.0,1.0,,,,,,,,0.0,0.75,,,,,,,,0.0,3.0,,,,,,,,0.0,29.5,,,,,
2009_16_BAL_PIT,2009,16,2009-12-27,PIT,BAL,23.0,20.0,1,3.0,0.0,,,0.0,12.666666666666666,,,,,,,,0.0,9.0,,,,,,,,78.0,30.666666666666668,,,,,,,,61.0,27.25,,,,,
2009_16_STL_ARI,2009,16,2009-12-27,ARI,STL,31.0,10.0,1,21.0,0.0,,,0.0,38.0,,,,,,,,0.0,28.5,,,,,,,,,,,,,,,,,,,,,,,
2009_16_DET_SF,2009,16,2009-12-27,SF,DET,20.0,6.0,1,14.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,,,,,,,,18.0,7.75,,,,,
2009_16_NYJ_IND,2009,16,2009-12-27,IND,NYJ,15.0,29.0,0,-14.0,0.0,,,0.0,1.6666666666666667,,,,,,,,0.0,1.25,,,,,,,,75.33333333333333,12.333333333333334,,,,,,,,56.5,9.75,,,,,
2009_16_DEN_PHI,2009,16,2009-12-27,PHI,DEN,30.0,27.0,1,3.0,0.0,,,0.0,19.0,,,,,,,,0.0,14.25,,,,,,,,0.0,14.0,,,,,,,,0.0,10.5,,,,,
